SNP,Chromosome,Position ,P.value,maf,nobs,Rsquare.of.Model.without.SNP,Rsquare.of.Model.with.SNP,FDR_Adjusted_P-values,effect
PZB00221.7,9,142271657,0.473519695457818,0.24910394265233,279,0.259636524014069,0.261023593864388,0.983627334834836,1.07710567445508
PZA03558.3,1,12907213,0.473863991318131,0.254480286738351,279,0.259636524014069,0.261021433859866,0.983627334834836,-1.05262028475744
PZB00223.1,5,19973068,0.474282638932906,0.336917562724014,279,0.259636524014069,0.261018810830038,0.983627334834836,0.969896986534394
PZA03152.1,4,147045281,0.474445889744818,0.206093189964158,279,0.259636524014069,0.261017789004931,0.983627334834836,1.20052717746171
PZA03116.1,4,166002318,0.474896504310518,0.388888888888889,279,0.259636524014069,0.261014971469494,0.983627334834836,0.978386622717949
PHM15868.56,10,137132183,0.474914800620781,0.369175627240143,279,0.259636524014069,0.261014857160998,0.983627334834836,-0.946388146576197
PZA00250.1,6,133090099,0.476451722119811,0.340501792114695,279,0.259636524014069,0.2610052806002,0.983627334834836,-1.06552894950914
PZA03320.1,5,190229644,0.476499377677157,0.367383512544803,279,0.259636524014069,0.261004984463834,0.983627334834836,-0.979375925156262
PZB01947.1,3,7410038,0.477232557150121,0.227598566308244,279,0.259636524014069,0.261000434502437,0.983627334834836,1.11917679073258
PZB00901.5,2,9401336,0.478170180405118,0.326164874551971,279,0.259636524014069,0.260994632429454,0.983627334834836,0.936646518159478
PZB01336.3,5,62622538,0.478558128113935,0.340501792114695,279,0.259636524014069,0.260992237227011,0.983627334834836,0.992165495414923
PZB00014.1,9,46590628,0.479001524477966,0.324372759856631,279,0.259636524014069,0.260989503575363,0.983627334834836,-1.24491976285793
PZA00119.4,1,83595286,0.479747446287895,0.164874551971326,279,0.259636524014069,0.260984914126885,0.983627334834836,1.11175782949215
PZA01962.12,3,178229838,0.479747661186667,0.354838709677419,279,0.259636524014069,0.260984912806361,0.983627334834836,0.969947805852371
PZB01683.3,3,156252478,0.479754443049993,0.247311827956989,279,0.259636524014069,0.260984871133199,0.983627334834836,1.0502486454435
PZA03168.1,1,51514610,0.479968982295614,0.35663082437276,279,0.259636524014069,0.260983553332507,0.983627334834836,-0.912655731444744
PZB01728.6,1,266955990,0.480152497042517,0.170250896057348,279,0.259636524014069,0.260982426866207,0.983627334834836,1.12580026913542
PZB01569.9,6,160749106,0.481286422902855,0.188172043010753,279,0.259636524014069,0.260975482165671,0.983627334834836,-1.09974512698695
PZA03153.4,8,151468520,0.481324104970241,0.313620071684588,279,0.259636524014069,0.260975251844875,0.983627334834836,0.957803000190893
PZB00648.4,1,17595070,0.481512955361784,0.053763440860215,279,0.259636524014069,0.260974097998181,0.983627334834836,-1.97572002039874
PZA00727.1,10,142854765,0.481908120954932,0.206093189964158,279,0.259636524014069,0.260971686006956,0.983627334834836,-1.12890348899123
PZA00258.3,1,2973508,0.482058607749735,0.283154121863799,279,0.259636524014069,0.26097076832997,0.983627334834836,-1.05842869458735
PZB01062.1,1,56846992,0.483010562569825,0.121863799283154,279,0.259636524014069,0.260964974181704,0.983627334834836,-1.31733472385747
PZA03320.4,5,190229809,0.483230265240962,0.100358422939068,279,0.259636524014069,0.260963639619529,0.983627334834836,-1.49687116312816
PZA03371.2,5,17231557,0.483703758720522,0.0752688172043011,279,0.259636524014069,0.260960766834559,0.983627334834836,-1.50846154028658
PZB02059.3,5,92520689,0.483811627181488,0.111111111111111,279,0.259636524014069,0.26096011302361,0.983627334834836,-1.32114982466464
PZA00151.2,4,131016731,0.484985397470259,0.421146953405018,279,0.259636524014069,0.260953014135477,0.983627334834836,0.918202275778981
PZB00591.1,8,123929371,0.485498888154791,0.225806451612903,279,0.259636524014069,0.260949917513964,0.983627334834836,-1.04970648102918
PZA03420.1,4,41178032,0.485666237350051,0.139784946236559,279,0.259636524014069,0.260948909482085,0.983627334834836,1.34317475993777
PZB01114.2,9,60776186,0.486954109555882,0.0860215053763441,279,0.259636524014069,0.260941171194183,0.983627334834836,-1.53766560019521
PZB00079.2,5,11737498,0.487267677233583,0.410394265232975,279,0.259636524014069,0.26093929224071,0.983627334834836,-0.883564462493382
PZA03122.1,3,136357534,0.487326131556908,0.152329749103943,279,0.259636524014069,0.260938942194285,0.983627334834836,-1.2477297963793
PZA00063.3,10,124523264,0.487502143324382,0.0591397849462365,279,0.259636524014069,0.260937888591369,0.983627334834836,2.21948197957227
PZA01905.12,4,244087450,0.488611288221773,0.399641577060932,279,0.259636524014069,0.260931263810057,0.983627334834836,-0.902231300814663
PZA03286.1,2,177293723,0.489178383186234,0.114695340501792,279,0.259636524014069,0.260927886296774,0.983627334834836,-1.19784217942276
abph1.10,2,27404108,0.489601405464962,0.338709677419355,279,0.259636524014069,0.260925371104797,0.983627334834836,-1.00359547848998
sh2.2,3,214843092,0.48960637754477,0.310035842293907,279,0.259636524014069,0.260925341563539,0.983627334834836,-0.997148453116552
PZA00428.2,9,148430337,0.489671540476416,0.376344086021505,279,0.259636524014069,0.260924954448925,0.983627334834836,0.910742651912869
PZA03442.1,2,18125201,0.490304552692693,0.1415770609319,279,0.259636524014069,0.26092119837506,0.983627334834836,1.25533800062431
PZA00522.12,5,57933548,0.490724397823288,0.422939068100358,279,0.259636524014069,0.260918711628412,0.983627334834836,0.971429293125709
PZA03604.1,10,141831767,0.490821851902642,0.378136200716846,279,0.259636524014069,0.26091813491583,0.983627334834836,1.06381690856057
PZB01234.5,2,212960231,0.491479785992465,0.218637992831541,279,0.259636524014069,0.260914246410531,0.983627334834836,1.1256569503588
PZA00005.5,4,243003527,0.491898496515854,0.440860215053763,279,0.259636524014069,0.260911776295315,0.983627334834836,-0.914564283288257
PZA00709.19,1,261859081,0.492485768847141,0.387096774193548,279,0.259636524014069,0.260908317710667,0.983627334834836,-0.860034659607493
PZA03106.1,4,2846701,0.492670586590366,0.476702508960573,279,0.259636524014069,0.260907230706713,0.983627334834836,-0.951376214698428
PZB02194.1,2,22808653,0.492821136092166,0.354838709677419,279,0.259636524014069,0.260906345756918,0.983627334834836,-0.956467042593772
PZA01422.3,4,24475394,0.492823164878603,0.259856630824373,279,0.259636524014069,0.260906333834545,0.983627334834836,-1.07693545157576
PZB01107.6,8,162012097,0.492927197478095,0.0609318996415771,279,0.259636524014069,0.260905722586631,0.983627334834836,-1.82765037394347
PZA01289.1,4,169608659,0.493303256964124,0.370967741935484,279,0.259636524014069,0.260903514839597,0.983627334834836,-0.869226922917051
PZA02881.9,2,62804286,0.493388240477573,0.351254480286738,279,0.259636524014069,0.260903016315308,0.983627334834836,-0.920246268591029
PZA02824.1,3,217329679,0.493434900672823,0.166666666666667,279,0.259636524014069,0.260902742661936,0.983627334834836,-1.10989597508126
PZA00694.6,4,235779015,0.493611540730359,0.302867383512545,279,0.259636524014069,0.260901707094793,0.983627334834836,-0.981922494801324
PZA03652.1,8,146343044,0.493683437376027,0.458781362007168,279,0.259636524014069,0.260901285773091,0.983627334834836,0.927220519356524
PZA03574.2,7,141323421,0.494368828991861,0.0860215053763441,279,0.259636524014069,0.260897274484383,0.983627334834836,-1.38282259713708
PZA03567.1,2,27791160,0.494477757398987,0.175627240143369,279,0.259636524014069,0.260896637837416,0.983627334834836,1.16227059558437
PZA03710.2,10,121491723,0.495018362571374,0.139784946236559,279,0.259636524014069,0.260893481689095,0.983627334834836,1.26719134539601
PZA03321.4,2,234574991,0.495106375717197,0.0842293906810036,279,0.259636524014069,0.260892968402626,0.983627334834836,1.58899955423485
PZA00660.20,1,170342897,0.496056852590949,0.0609318996415771,279,0.259636524014069,0.260887435078298,0.983627334834836,-1.92305387226267
PZA03128.1,1,9084948,0.496450955431311,0.302867383512545,279,0.259636524014069,0.260885146004088,0.983627334834836,0.939532732470639
PHM4165.14,5,65741535,0.496595889309354,0.460573476702509,279,0.259636524014069,0.260884304954301,0.983627334834836,0.830113261675933
PHM15449.10,3,125077922,0.49806580178842,0.42831541218638,279,0.259636524014069,0.260875798469953,0.983627334834836,0.909524212168662
PZA00652.17,5,198380653,0.498116305088047,0.336917562724014,279,0.259636524014069,0.260875506959415,0.983627334834836,-0.955822342797603
PZA03267.3,10,139717238,0.498183994603357,0.338709677419355,279,0.259636524014069,0.260875116326742,0.983627334834836,0.87148872269097
PHM16125.47,2,199411414,0.498216786534439,0.232974910394265,279,0.259636524014069,0.260874927118567,0.983627334834836,1.12875639618721
PZA03184.2,2,179826439,0.500165056888086,0.10752688172043,279,0.259636524014069,0.260863723477236,0.983627334834836,1.47569961291856
PZD00057.3,7,2092320,0.500464205651612,0.275985663082437,279,0.259636524014069,0.260862009771955,0.983627334834836,-0.958020491296793
PZB02189.5,5,204516414,0.50094668788725,0.279569892473118,279,0.259636524014069,0.260859249493118,0.983627334834836,0.970986512127467
PZA00367.2,2,161879250,0.50094832482821,0.150537634408602,279,0.259636524014069,0.260859240135892,0.983627334834836,-1.1363949941765
PZB00136.2,5,184587393,0.50103442338031,0.0985663082437276,279,0.259636524014069,0.26085874804529,0.983627334834836,-1.37465594811533
PZA00339.3,1,260297200,0.501157191663889,0.347670250896057,279,0.259636524014069,0.260858046620437,0.983627334834836,0.883831344058251
PZB00878.1,4,222332058,0.501243365951609,0.0896057347670251,279,0.259636524014069,0.260857554446788,0.983627334834836,1.39021614498881
PZA02818.6,5,77679565,0.501351694482817,0.405017921146953,279,0.259636524014069,0.260856935946556,0.983627334834836,-0.863257952522304
PZB00112.1,3,9125043,0.502072475269039,0.0555555555555556,279,0.259636524014069,0.260852826455473,0.983627334834836,-2.76742642890235
PZA03047.12,6,20837504,0.502376422836927,0.387096774193548,279,0.259636524014069,0.26085109653261,0.983627334834836,-0.865061870969384
PZA02997.16,9,146470580,0.502399908057193,0.222222222222222,279,0.259636524014069,0.260850962940467,0.983627334834836,0.970008404278303
PZA00793.2,8,64421988,0.502867848726717,0.437275985663082,279,0.259636524014069,0.260848303353039,0.983627334834836,0.857553641009616
PZB00007.3,8,163643858,0.503001399869088,0.17741935483871,279,0.259636524014069,0.260847545077667,0.983627334834836,1.11911520580986
PZA03574.3,7,141323077,0.50384691544765,0.14336917562724,279,0.259636524014069,0.260842752399184,0.983627334834836,1.25923506430095
PZA00386.3,7,164941846,0.505111373628743,0.10752688172043,279,0.259636524014069,0.260835610662892,0.983627334834836,1.32473942361003
PZA00545.21,5,206665028,0.505478497022215,0.0806451612903226,279,0.259636524014069,0.260833542870873,0.983627334834836,-1.73122430898076
PZA03664.1,1,241432880,0.505517544173572,0.442652329749104,279,0.259636524014069,0.2608333230928,0.983627334834836,-0.81486466051723
PZA02359.10,1,293907804,0.505611158431359,0.46415770609319,279,0.259636524014069,0.260832796300885,0.983627334834836,0.86692145159364
PZA03309.1,3,18361979,0.506032930887038,0.0985663082437276,279,0.259636524014069,0.260830424954446,0.983627334834836,1.28338414289921
PZA02128.3,10,111608788,0.506212519328884,0.168458781362007,279,0.259636524014069,0.260829416279196,0.983627334834836,-1.17520191327154
PZA00251.1,10,122517816,0.506231689909205,0.236559139784946,279,0.259636524014069,0.260829308642201,0.983627334834836,0.980915734909502
PZB01336.6,5,62622237,0.506527831724251,0.163082437275986,279,0.259636524014069,0.260827646786234,0.983627334834836,-1.04894679570096
PZA00062.4,10,146999711,0.506565027507424,0.100358422939068,279,0.259636524014069,0.260827438173238,0.983627334834836,-1.571485542462
PZA00092.5,4,113503635,0.5066590968541,0.0609318996415771,279,0.259636524014069,0.260826910701827,0.983627334834836,-1.84730844004795
PZA00587.3,10,84518272,0.507173097948293,0.100358422939068,279,0.259636524014069,0.260824031539078,0.983627334834836,1.3157274861091
PZA00118.4,8,126155021,0.507789574350444,0.467741935483871,279,0.259636524014069,0.260820584989375,0.983627334834836,-0.8498890286792
PHM4203.11,8,133529939,0.507921249321344,0.383512544802867,279,0.259636524014069,0.260819849766078,0.983627334834836,0.842124082718385
PZA03263.1,4,184717135,0.508080772359074,0.272401433691756,279,0.259636524014069,0.260818959490202,0.983627334834836,0.950117795816084
PZA00218.6,4,78946482,0.508219335250617,0.1415770609319,279,0.259636524014069,0.260818186581467,0.983627334834836,1.24414157999968
PZA03756.1,2,58354634,0.508296133759269,0.456989247311828,279,0.259636524014069,0.260817758353349,0.983627334834836,0.869839686902395
PZB00188.1,5,10055423,0.508306859210845,0.265232974910394,279,0.259636524014069,0.260817698557175,0.983627334834836,-0.953368568880336
PZB01869.4,9,111935545,0.508620895932252,0.290322580645161,279,0.259636524014069,0.260815948715761,0.983627334834836,0.998929326245786
PZA00636.7,4,226884613,0.508675202874779,0.186379928315412,279,0.259636524014069,0.260815646301786,0.983627334834836,1.04420928077343
PZA00571.2,6,120679865,0.508798643365035,0.39247311827957,279,0.259636524014069,0.26081495911782,0.983627334834836,0.904483919740528
PZA00124.3,6,159890611,0.509663358287084,0.469534050179211,279,0.259636524014069,0.26081015338581,0.983627334834836,-0.858352157518539
PZA00582.1,6,62407399,0.510091202402718,0.207885304659498,279,0.259636524014069,0.260807780818185,0.983627334834836,-1.03656184526793
PZA00521.3,4,234783765,0.51038419337127,0.3584229390681,279,0.259636524014069,0.260806158053442,0.983627334834836,-0.859070569993662
PZB01042.3,9,22040955,0.510708690280677,0.100358422939068,279,0.259636524014069,0.260804362673139,0.983627334834836,-1.38740665019122
PZA02811.4,6,146286168,0.511302017383932,0.145161290322581,279,0.259636524014069,0.26080108501847,0.983627334834836,-1.21990582343005
PZD00053.5,1,193887303,0.51174777965632,0.154121863799283,279,0.259636524014069,0.26079862688228,0.983627334834836,1.10947184854115
PZA03576.1,2,233873786,0.512721259590037,0.340501792114695,279,0.259636524014069,0.260793271590466,0.983627334834836,-0.887460584638006
PZB00116.2,1,233401241,0.512763799087489,0.442652329749104,279,0.259636524014069,0.260793037976374,0.983627334834836,0.876618884103493
PZB00063.2,1,268373269,0.51331191972502,0.130824372759857,279,0.259636524014069,0.260790030880057,0.983627334834836,1.25579849489168
PZB01238.3,7,161167688,0.513676024319034,0.068100358422939,279,0.259636524014069,0.260788036423249,0.983627334834836,-1.79728115004309
PZA00337.3,10,86327722,0.513845405873574,0.417562724014337,279,0.259636524014069,0.260787109441491,0.983627334834836,0.907591587645982
PZA03594.1,5,76513050,0.514843077929829,0.462365591397849,279,0.259636524014069,0.26078166024397,0.983627334834836,0.78672451990866
PZB02425.2,5,83233631,0.515106096384951,0.204301075268817,279,0.259636524014069,0.260780226732341,0.983627334834836,0.968004121086551
PHM1968.22,1,183647544,0.515326564059327,0.306451612903226,279,0.259636524014069,0.260779026118259,0.983627334834836,0.987607237160773
PZB02480.1,9,104373476,0.515621596069434,0.333333333333333,279,0.259636524014069,0.260777420850147,0.983627334834836,0.907843734397744
PZA00417.2,8,60100989,0.515639023145018,0.231182795698925,279,0.259636524014069,0.26077732607978,0.983627334834836,1.09226834743561
PZA00538.18,3,206889455,0.516338161914736,0.268817204301075,279,0.259636524014069,0.260773528707114,0.983627334834836,-1.00937511931744
PZD00050.3,9,149507714,0.516736505681424,0.136200716845878,279,0.259636524014069,0.260771369130358,0.983627334834836,1.17197119289801
PZB02480.2,9,104373145,0.51720586999159,0.240143369175627,279,0.259636524014069,0.260768828269,0.983627334834836,1.02065991927191
PZA03270.3,4,76122886,0.518278321761078,0.381720430107527,279,0.259636524014069,0.260763037820889,0.983627334834836,-0.862702909160163
PZA00448.5,5,209498142,0.518530808103357,0.17921146953405,279,0.259636524014069,0.260761677644346,0.983627334834836,1.15055791895429
PZA03170.2,10,85296853,0.519525920552629,0.202508960573477,279,0.259636524014069,0.260756328183801,0.983627334834836,-1.07616927720687
PZA03119.3,3,54127888,0.519767432799678,0.188172043010753,279,0.259636524014069,0.260755032601116,0.983627334834836,-0.989493112970308
PZA03680.1,5,200752538,0.519993884743713,0.313620071684588,279,0.259636524014069,0.260753818773425,0.983627334834836,-0.860892518998014
PZA03316.1,8,4766694,0.520030091803088,0.181003584229391,279,0.259636524014069,0.260753624782866,0.983627334834836,1.01936229560101
PZA02812.34,1,267615649,0.520423236505001,0.28494623655914,279,0.259636524014069,0.260751519922552,0.983627334834836,-0.936310605429924
PZA03599.3,4,243935771,0.520512772032216,0.0770609318996416,279,0.259636524014069,0.26075104095027,0.983627334834836,-1.4125009160673
PZA03732.1,6,89098725,0.521412533368634,0.42831541218638,279,0.259636524014069,0.260746235731533,0.983627334834836,-0.886353895828535
PZA00177.4,8,155435599,0.52148108718808,0.202508960573477,279,0.259636524014069,0.260745870217992,0.983627334834836,1.04631686350137
PZA03651.1,8,146342784,0.52177748419046,0.327956989247312,279,0.259636524014069,0.260744290874502,0.983627334834836,-0.947267929820015
PZA03203.2,4,90203822,0.521901634687219,0.329749103942652,279,0.259636524014069,0.260743629814011,0.983627334834836,-0.857021086978762
PZA00140.7,2,140264825,0.522587769315538,0.0752688172043011,279,0.259636524014069,0.260739981394099,0.983627334834836,-1.51863314352249
PZA02626.1,2,144527921,0.52371949503845,0.451612903225806,279,0.259636524014069,0.260733982148197,0.983627334834836,-1.37449916060893
PZA03409.1,4,128632208,0.524133790117824,0.446236559139785,279,0.259636524014069,0.260731791739094,0.983627334834836,0.810977465185374
PZA03102.9,6,145827559,0.524525100689782,0.324372759856631,279,0.259636524014069,0.260729725678266,0.983627334834836,-0.905172034157061
PZA03064.6,1,248503298,0.524589624355973,0.336917562724014,279,0.259636524014069,0.260729385266581,0.983627334834836,0.797472369104867
PZA00803.3,2,196001003,0.524603552411834,0.369175627240143,279,0.259636524014069,0.260729311795221,0.983627334834836,0.873577940074654
PZA03627.1,2,51785517,0.524686219626686,0.275985663082437,279,0.259636524014069,0.260728875792024,0.983627334834836,0.912619410611967
PZA00006.13,6,85125129,0.524924040498584,0.206093189964158,279,0.259636524014069,0.260727622160053,0.983627334834836,0.986992437266281
PZB00544.2,9,23215793,0.525413070908782,0.265232974910394,279,0.259636524014069,0.260725047498743,0.983627334834836,-0.908382776459746
PZA00683.1,4,6612098,0.52552913055056,0.353046594982079,279,0.259636524014069,0.260724437092039,0.983627334834836,-0.870398118141111
PZD00055.1,9,142271281,0.526021939518714,0.43010752688172,279,0.259636524014069,0.260721847878905,0.983627334834836,0.790749053987696
PZA00693.3,9,28318787,0.526101254686506,0.261648745519713,279,0.259636524014069,0.260721431562459,0.983627334834836,0.995472488493306
PZA02427.1,3,23999118,0.526200824709578,0.417562724014337,279,0.259636524014069,0.260720909089241,0.983627334834836,-0.870551382159135
PZB00592.1,8,123929882,0.526591968308733,0.383512544802867,279,0.259636524014069,0.260718858352707,0.983627334834836,-0.805834714059785
PZB00603.2,7,165995047,0.526678471320393,0.0878136200716846,279,0.259636524014069,0.260718405191573,0.983627334834836,-1.55367983848288
tb1.14,1,264847950,0.526800860604129,0.123655913978495,279,0.259636524014069,0.260717764261281,0.983627334834836,-1.24148429690628
PZA03136.4,2,13199808,0.526992879065557,0.0913978494623656,279,0.259636524014069,0.260716759232341,0.983627334834836,-1.41299713129956
PZA01879.1,2,22196255,0.527118761153448,0.132616487455197,279,0.259636524014069,0.260716100718192,0.983627334834836,1.17870975354674
PZA03254.2,4,73177100,0.528041323888194,0.168458781362007,279,0.259636524014069,0.260711283191117,0.983627334834836,-1.29796506157072
PZA00517.6,5,18240488,0.528409936357693,0.0609318996415771,279,0.259636524014069,0.260709362550871,0.983627334834836,1.83522264015269
PZB01057.3,8,169540274,0.528639484005534,0.134408602150538,279,0.259636524014069,0.260708167716419,0.983627334834836,1.17697773740051
PZA00386.4,7,164941742,0.529686867746433,0.145161290322581,279,0.259636524014069,0.2607027277119,0.983627334834836,1.30545991884742
PZA01936.4,7,47568917,0.529788634236428,0.207885304659498,279,0.259636524014069,0.260702200177813,0.983627334834836,1.11812286882486
PZA03307.1,5,214935596,0.530573920141993,0.0824372759856631,279,0.259636524014069,0.260698135562568,0.983627334834836,1.48879329955946
PZA01470.1,8,72801790,0.531286696817822,0.302867383512545,279,0.259636524014069,0.260694455627211,0.983627334834836,-0.905064322493274
PZA00715.3,5,192778685,0.53147836443112,0.191756272401434,279,0.259636524014069,0.260693467601537,0.983627334834836,-0.980799633453216
PZA03741.1,1,216989646,0.532689847683686,0.336917562724014,279,0.259636524014069,0.260687237398894,0.983627334834836,-0.822516608113574
PZA00131.14,1,203385274,0.532691490985849,0.164874551971326,279,0.259636524014069,0.260687228965411,0.983627334834836,-1.0776091538925
PZA03301.5,1,240574310,0.532728080128824,0.114695340501792,279,0.259636524014069,0.260687041200873,0.983627334834836,-1.26555049274752
PZA03523.2,6,87791607,0.533319068231531,0.317204301075269,279,0.259636524014069,0.260684011657626,0.983627334834836,-0.91356076319903
PZB01103.2,2,200020987,0.53334956338146,0.372759856630824,279,0.259636524014069,0.260683855497335,0.983627334834836,0.817840089085621
PZA03262.1,10,28596640,0.533459553080235,0.170250896057348,279,0.259636524014069,0.260683292393861,0.983627334834836,1.06795066417197
PZA03100.4,1,47280990,0.533474912318036,0.274193548387097,279,0.259636524014069,0.260683213777421,0.983627334834836,0.953035855647443
PZA03293.1,2,213615257,0.535273087290506,0.449820788530466,279,0.259636524014069,0.260674038098208,0.983627334834836,0.786068648247607
PZB00592.2,8,123929533,0.535348822124538,0.225806451612903,279,0.259636524014069,0.260673652869627,0.983627334834836,-0.926962215561389
PZA00413.18,3,125192339,0.535442477237603,0.442652329749104,279,0.259636524014069,0.260673176625854,0.983627334834836,-0.863625134504673
PZA03651.2,8,146342751,0.536133829877438,0.460573476702509,279,0.259636524014069,0.260669665727949,0.983627334834836,-0.833443148171852
PZA03001.15,1,231037305,0.536378310185487,0.304659498207885,279,0.259636524014069,0.260668426156151,0.983627334834836,0.955936756792141
PZA02957.4,1,281818425,0.53725323670356,0.148745519713262,279,0.259636524014069,0.26066399850614,0.983627334834836,1.03707762523527
PZA00647.9,10,129730703,0.537370523181315,0.367383512544803,279,0.259636524014069,0.260663405966946,0.983627334834836,-0.83809815343659
PHM15899.9,3,43868122,0.53740848002811,0.118279569892473,279,0.259636524014069,0.260663214256993,0.983627334834836,1.5189626180138
PZB01883.3,8,114949852,0.537520713842072,0.17741935483871,279,0.259636524014069,0.260662647538497,0.983627334834836,-1.0699428034803
PZA03074.24,1,201295597,0.537563146911508,0.161290322580645,279,0.259636524014069,0.26066243333136,0.983627334834836,1.03978504619181
PZA00725.1,2,201957593,0.537952803359749,0.453405017921147,279,0.259636524014069,0.260660467743778,0.983627334834836,0.822927731423249
PZA03009.6,3,11414383,0.537954785877974,0.112903225806452,279,0.259636524014069,0.260660457749797,0.983627334834836,-1.13187617185326
PZA03162.1,7,144482928,0.538135343051704,0.102150537634409,279,0.259636524014069,0.260659547833672,0.983627334834836,-1.48907498363428
PZA01050.1,5,63415425,0.539142149972376,0.449820788530466,279,0.259636524014069,0.260654484269184,0.983627334834836,0.811792187940853
PZA00684.12,5,920922,0.540091178423798,0.241935483870968,279,0.259636524014069,0.26064972713794,0.983627334834836,-0.897350047965688
PZA03271.2,4,216812289,0.540104709496174,0.195340501792115,279,0.259636524014069,0.260649659422598,0.983627334834836,-0.942273131439606
PZB01022.3,4,225206525,0.54046004547061,0.46594982078853,279,0.259636524014069,0.260647882282668,0.983627334834836,0.813276740915342
PZB01963.3,9,24376967,0.540643615431836,0.258064516129032,279,0.259636524014069,0.260646965036277,0.983627334834836,-0.914372635265806
PZA03345.1,1,36548526,0.54070026628928,0.281362007168459,279,0.259636524014069,0.260646682083836,0.983627334834836,-0.804875935505834
PZA00045.2,8,116787118,0.540908258905147,0.302867383512545,279,0.259636524014069,0.260645643696447,0.983627334834836,-0.900929908267756
PZA02207.1,5,49203492,0.541012485485321,0.390681003584229,279,0.259636524014069,0.26064512362939,0.983627334834836,-0.773990364215933
PZA01909.1,7,6437899,0.544009507209972,0.283154121863799,279,0.259636524014069,0.260630247794647,0.983627334834836,-0.869429933311864
PZA03719.2,4,210235075,0.544182391942899,0.25089605734767,279,0.259636524014069,0.260629394294357,0.983627334834836,0.882627163137641
PZA03596.2,9,90436004,0.544589249797415,0.406810035842294,279,0.259636524014069,0.260627387692439,0.983627334834836,-0.862177793379431
PZA03109.1,4,2639015,0.544670646354517,0.222222222222222,279,0.259636524014069,0.260626986582347,0.983627334834836,0.904862041780035
PZA01926.1,4,158126191,0.545325839475619,0.333333333333333,279,0.259636524014069,0.260623761933588,0.983627334834836,0.901650715620917
PZA02619.1,3,120046370,0.54571062380284,0.168458781362007,279,0.259636524014069,0.260621871499728,0.983627334834836,-1.10744477774267
PZA02962.14,1,3205262,0.545823779948447,0.0967741935483871,279,0.259636524014069,0.260621316038129,0.983627334834836,1.3984593945577
PZB00045.2,5,7082974,0.545969331255441,0.0931899641577061,279,0.259636524014069,0.260620601869611,0.983627334834836,-1.20775704611481
PZB02058.3,1,28526850,0.545990478162314,0.471326164874552,279,0.259636524014069,0.260620498138706,0.983627334834836,-0.777265172574516
PZA00680.3,2,1081791,0.546272360278404,0.333333333333333,279,0.259636524014069,0.26061911614914,0.983627334834836,0.796338114401124
PZB01977.6,8,17434439,0.546550018881684,0.116487455197133,279,0.259636524014069,0.260617756162723,0.983627334834836,-1.17678311091176
PZB00102.1,5,7086922,0.546887510726018,0.21326164874552,279,0.259636524014069,0.26061610484074,0.983627334834836,-1.03910127762435
PZA01028.2,7,164853203,0.546891261041019,0.241935483870968,279,0.259636524014069,0.260616086501397,0.983627334834836,-1.12823967309473
su1.1,4,41191526,0.548149080308532,0.184587813620072,279,0.259636524014069,0.260609948861484,0.983627334834836,1.06882182991379
PZA01570.1,5,3533995,0.548507981780423,0.369175627240143,279,0.259636524014069,0.260608202388068,0.983627334834836,-0.857390477589234
PZA01349.2,5,69319346,0.54896967968671,0.202508960573477,279,0.259636524014069,0.260605958829367,0.983627334834836,0.898398162767251
PZB02144.5,1,238902252,0.550395950592938,0.146953405017921,279,0.259636524014069,0.260599050316102,0.983627334834836,-1.1356233912372
PZB01358.3,9,106774925,0.5504229902078,0.17741935483871,279,0.259636524014069,0.260598919666884,0.983627334834836,1.05747923852562
PZA00663.5,4,141267246,0.550576246027981,0.283154121863799,279,0.259636524014069,0.260598179397464,0.983627334834836,0.895404377243352
PZA03086.6,1,123936196,0.55117406279572,0.0591397849462365,279,0.259636524014069,0.260595295466384,0.983627334834836,-1.5850450261587
PZA00349.3,2,21201165,0.551921131664867,0.0519713261648745,279,0.259636524014069,0.260591699782321,0.983627334834836,1.62034481394517
PZA03254.3,4,73177257,0.552317315439749,0.146953405017921,279,0.259636524014069,0.260589796642413,0.983627334834836,-1.27156075839434
PZB01394.4,1,285421736,0.552360663179542,0.236559139784946,279,0.259636524014069,0.260589588569826,0.983627334834836,-0.883559534134633
PZA03226.2,5,20089671,0.553399628584128,0.374551971326165,279,0.259636524014069,0.260584610650292,0.983627334834836,0.787913738996622
PZA00686.7,8,146670272,0.553541703992878,0.0663082437275986,279,0.259636524014069,0.260583931305318,0.983627334834836,-1.42432013508055
PZA02847.21,9,147826958,0.55416568060051,0.258064516129032,279,0.259636524014069,0.260580951608251,0.983627334834836,0.904006068883746
PZA03574.5,7,141322594,0.554169669662511,0.415770609318996,279,0.259636524014069,0.260580932579552,0.983627334834836,-0.804233364237405
PZD00011.1,6,132084997,0.554294474489392,0.326164874551971,279,0.259636524014069,0.260580337364076,0.983627334834836,0.802543644831132
PZA00652.14,5,198380640,0.554424061744727,0.120071684587814,279,0.259636524014069,0.260579719608667,0.983627334834836,1.1541975278566
PZD00025.1,8,22277128,0.55487288986519,0.182795698924731,279,0.259636524014069,0.260577582111335,0.983627334834836,0.964505700261384
PZA00348.10,3,32449451,0.555032436124007,0.0663082437275986,279,0.259636524014069,0.260576823077595,0.983627334834836,-1.65306270679469
PZB00872.1,1,46255037,0.555257617658717,0.21505376344086,279,0.259636524014069,0.260575752490541,0.983627334834836,-0.966635041152301
